source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp
65190048708380160,56.3383718087484,23.727270954059602,7.277032576643956,19.69124947738876,-44.56064014037388,12.071662,1.5379562
66480944080770176,57.82037107284832,23.826399611095386,7.332011141563543,19.840058870006157,-46.76124451832967,12.090216,1.2307539
65201039527567232,56.51159600199895,23.73718212047578,7.4257959863862055,19.495712257918264,-44.25712868823951,12.133683,1.7130537
66584332530000512,58.5372425847833,24.333489202385312,7.367492017884601,16.628944777293775,-46.42381782072467,12.184782,1.3436861
69906571336964608,56.021340450904624,25.483630341529256,7.428714539269931,20.772845832208723,-45.66424166197637,12.185305,1.2658901
65164171528305792,56.34254222359188,23.471510349419837,7.307413485207008,20.223885800497982,-44.65017753769459,12.190561,1.3070021
65677372878285312,57.71444143460519,23.328868779468966,7.333804587650971,18.888363146076816,-46.332224202292636,12.194483,1.2622709
65010549138050944,56.80648230098543,23.714085620776036,7.417636325472424,19.730513631399994,-45.608867809732224,12.215946,1.2616501
69876506565909632,55.860998966163535,24.994132717482273,7.523301424204543,19.041444522785408,-44.58735706991489,12.238136,1.3596001
64934893291213952,57.11688600086402,23.300556775545953,7.461381901990386,20.398676841565134,-45.457547140444355,12.242328,1.3191109
65732447241199744,58.98356165238337,23.567063288875058,7.487212114131658,19.137855370932986,-46.08277784358752,12.259071,1.3021393
66566946505629440,57.644175638875446,24.507572021342792,7.217253321624427,19.843612051501747,-45.04069139111231,12.286877,1.2707729
65864427293364864,58.99343210356197,24.54973327420377,7.504791433754841,18.608912286604085,-46.92634401642668,12.307622,1.3281765
70158977974956672,55.17747786165172,25.70526832583363,7.396323568957691,20.785015570847214,-45.87098952659123,12.313311,1.3088255
66640712564777856,57.972539587398884,24.386761624747308,7.348432689535009,20.07659425306009,-46.265278945627536,12.341359,1.330162
65781345446197504,59.32027138426084,24.00899009889595,7.602595875652743,19.19173234565891,-46.886966066874,12.35714,1.3529949
64066107307543296,57.7244693872803,22.547865345919984,7.265606256190289,17.873394979928694,-45.12251929683014,12.36464,1.3313408
68390417818463872,55.61508149875522,25.046828247599056,7.132319559813701,19.37116282424195,-43.26684972856321,12.376555,1.3086843
64981137202021376,56.51728508779695,23.40531966531974,7.349143996550216,19.01388855774152,-45.462388901362175,12.397641,1.3820219
70121805035254144,55.51973531138045,25.885673026076415,7.455247491858338,21.057609030003384,-46.89673268846661,12.406143,1.3656206
65052953351603456,55.38534473978696,23.161519816655723,7.522221748654658,21.489136618115143,-45.99569262566769,12.413892,1.3606424
66799763794633856,56.527189243760176,24.56722164752902,7.359134122682988,19.74939422977356,-46.62428769429713,12.414279,1.3388824
66733552578791296,56.655542236671856,24.34333893209654,7.4103373667151455,22.38024379037781,-45.51618836763191,12.441148,1.3932905
70169251536714624,55.49621763545559,25.920717603367972,7.291083068714323,20.577735288715886,-45.13735752166035,12.449474,1.3623419
65125864716379264,55.21373303656764,23.59821916838355,7.522153825366353,21.13498186162849,-45.75717959178242,12.452076,1.3631744
66774513683782912,57.33590317007083,24.776462360298346,7.349364198624109,19.201379543302817,-44.489666559611294,12.459594,1.3729849
70132658415356672,56.01878964027544,25.856103737794054,7.308381076735373,19.256685715816424,-43.26668931115148,12.512795,1.4363918
65800930496992512,58.61658885428691,23.835174746032443,7.622049546859551,19.62306986735035,-47.43860470284522,12.519773,1.6999273
66816295125702144,56.8904124483072,24.683996791687626,7.422158629100373,19.582483258933237,-46.27140917710216,12.540388,1.4014874
64148738180119680,57.691890731724996,22.93047700918125,7.329901757417433,19.432050778551144,-44.96311213605481,12.54847,1.4772148
68310359628169472,56.09137691950323,24.768206717219375,7.409644234463458,21.237661235420852,-46.651102602560094,12.553257,1.3937836
64985127228608128,56.61581566561294,23.592514924329777,7.350579885028082,18.427570634978657,-44.855479132862804,12.563813,1.584384
66612473157921024,58.71911266637741,24.57605411468916,7.208138391902515,18.67246102022614,-43.91358350807733,12.603814,1.6745262
69935162935991168,56.01189022138177,25.656149201293164,7.323156582407243,19.773088992553234,-46.019073391669544,12.610382,1.4632463
66799768088857856,56.52886446572594,24.562605127900447,7.375676434135071,19.40326285830028,-46.97160287418177,12.692504,1.4467468
65680499614460800,57.989007972376015,23.3392212985117,7.484240264221193,20.844310650459583,-46.48490377044484,12.713165,1.4652519
63849572235829248,57.849549024507716,22.11318468183651,7.293487191777333,18.72094455267673,-44.616996176998065,12.724305,1.453537
66754241438299520,57.551775384114954,24.532726387836213,7.223150189887358,19.107476326659604,-45.534887888264535,12.7328415,1.4336271
69834759483788928,56.306465913388266,25.08756084913728,7.505058121310262,20.585544507614465,-46.24529324895428,12.777334,1.4643488
